產品碼,產品名稱,選項,預期,已計算
1285,"hqsp00941----韓國Spider吸附式男用自慰杯 (黑色遙控震動款)----1285",,3.0000,
1286,"016399----日本JEX Honey Cap润滑顶盖盒装六个装----1286",,3.0000,
1287,"016955----日本Jex Hot Cap JEX顶部发热安全套 6个装@会发热的安全套----1287",,3.0000,
1288,"019048----日本JEX 迷人蝴蝶･滋润型 6片装----1288",,3.0000,
1289,"019055----日本Jex Glamorous Butterfly - Hot Type 魅力蝴蝶发热安全套 6片装----1289",,3.0000,
129,9198----大米皂100g----129,,3.0000,
1290,"019550----日本 JEX迷人蝴蝶･ 凸点型 8 片装----1290",,3.0000,
1291,"019741----日本JEX 魅力蝴蝶湿润型安全套避孕套 6只装 ★限量版----1291",,3.0000,
1292,"019543----日本JEX 0.03mm超薄热感蝴蝶hot 避孕套安全套 10个装----1292",,3.0000,
1293,"019758----日本Jex 出品迷人蝴蝶热感型超滑 安全套★限量版6只装----1293",,3.0000,
1294,"615001----日本相模原创 0.02 6片装----1294",,3.0000,
1295,"550012----日本相模 粒粒波子气水 安全套5 片装----1295",,3.0000,
1296,"511273----日本相模 Playboy 凸点 安全套10 片装----1296",,3.0000,
1297,"050765----日本 不二Fujilatex Tsubutsubu Grape 芳香堤子味安全套3片装----1297",,3.0000,
1298,"050741----日本 不二 青苹果香 安全套避孕套 6片★最受女性欢迎----1298",,3.0000,
1299,"050703----日本不二 夜光发光安全套 6 片装 ★闪耀吧，光仔!----1299",,3.0000,
13,097-16----[加拿大BMS]情趣用品密码箱（小号粉色）----13,,3.0000,
130,OC-0075----黑色手电筒男用自慰杯----130,,3.0000,
1300,"050758----日本不二‧KANSAI FX安全套6 個裝----1300",,3.0000,
1301,"051199----日本不二伦敦500盒装 6片装----1301",,3.0000,
1302,925030----日本TH＊Arcadia黄金旋转防水静音激凸电动按摩棒＊女性自慰佳品----1302,,3.0000,
1303,"325052----日本TH＊VISCONTI七段超靜聲旋轉按摩棒 女性自慰----1303",,3.0000,
1304,"625084----日本toysheart＊ 7段變頻 Sophia 防水靜音G點 變頻滾珠按摩棒＊透明黑色----1304",,3.0000,
1305,"ly71040----BECKY貝姫 璀璨之星迷你無線震動棒(粗頭型)----1305",,3.0000,
1306,"oh1411----日本Npg 極上名器系列-001 葵司----1306",,3.0000,
1307,"925016----日本TH＊ 7段變頻 Sophia 防水靜音G點 變頻滾珠按摩棒＊透明粉色----1307",,3.0000,
1308,ji1110----女性感制服誘惑開檔透明睡衣護士服裝套裝----1308,,3.0000,
1309,"ins5----INS 前列腺按摩器 充氣膨脹 後庭G點刺激----1309",,3.0000,
131,OC-0074----蓝色手电筒男用自慰杯----131,,3.0000,
1310,oh1369----日本NPG白衣天使-RIKO極上名器----1310,,3.0000,
1311,"925023----日本TH＊ 7段变频 Sophia 防水静音G点 变频滚珠按摩棒＊透明蓝色----1311",,3.0000,
1312,"913044----[日本原裝]ToysHeart R20 少女自慰器 日本人氣之王----1312",,3.0000,
1313,"813122----日本TH＊羞耻女学园Shyness girls school男性手动自慰器----1313",,3.0000,
1314,HC2101311----鑽石紋調情手拍情趣角色扮演性愛用品----1314,,3.0000,
1315,"459047----日本Toys Heart高黏度幻彩润滑油 – 蜜瓜----1315",,3.0000,
1316,"459030----日本Toys Heart高黏度幻彩润滑油 – 柠檬----1316",,3.0000,
1317,"459023----日本Toys Heart高黏度幻彩润滑油 – 蜜桃----1317",,3.0000,
1318,"459054----日本Toys Heart高黏度幻彩润滑油 – 草苺----1318",,3.0000,
1319,"459016----日本Toys Heart高黏度幻彩润滑油 – 香橙----1319",,3.0000,
132,OC-0073----红色手电筒男用自慰杯----132,,3.0000,
1320,"459061----日本Toys Heart高黏度幻彩润滑油 – 葡萄----1320",,3.0000,
1321,134111----男用真空吸引器助勃器[黑色]----1321,,3.0000,
1322,127731----男用真空吸引器助勃器[红色]----1322,,3.0000,
1323,"118951----美国 SEVENcreations DuoBalls 女性自慰聪明球----1323",,3.0000,
1324,535017----日本TH電動巨根變身加大加長套----1324,,3.0000,
1325,"pxp5----日本pxptoys -日燒女-處女美穴 仿真名器 二層構造----1325",,3.0000,
1326,529009----日本TH＊BB乳头吸吮器＊乳头之友＊人气极品----1326,,3.0000,
1327,"118265----日本TH＊Nipple Pump 双乳头吸嘴 (含四套环)----1327",,3.0000,
1328,"050423----日本G-Greed  延时助勃剌激环＊辅助持续勃起＊热卖----1328",,3.0000,
1329,"050409----日本G-Greed  延时助勃剌激环＊辅助持续勃起＊双环设计----1329",,3.0000,
133,OC-0078----男用电动自慰杯----133,,3.0000,
1330,"050430----日本G-Greed  延时助勃剌激环＊辅助持续勃起＊加强版----1330",,3.0000,
1331,"TOY-6202044----日本apexG 点按摩剌激棒 私处/后庭/阴蒂同时受到刺激的升天快感高潮----1331",,3.0000,
1332,"136412----日本TH．Nipple Buds．4段变频乳头夹----1332",,3.0000,
1333,"319020----日本TH＊ 女人享乐高潮制造器＊五彩震动环----1333",,3.0000,
1334,"329029----日本TH ＊ Chiku-vibrato 吸盘吸乳震动吸引-2机搭载----1334",,3.0000,
1335,"004176----日本TH迷你震动乳夹Nipple Clamps 223344----1335",,3.0000,
1336,"027017----日本＊Anal Madrid 后庭按摩棒----1336",,3.0000,
1337,"026119----日本TH＊Anal Elephant肛门大象吸盘式肛交用振动棒----1337",,3.0000,
1338,"926198----日本原装进口．TH ANAL-JET 喷射机震动后庭塞----1338",,3.0000,
1339,"927010----日本TH＊pepper红胡椒S形/后庭按摩棒 ( 双头刺激棒 )----1339",,3.0000,
134,"OC-0077----SEXY SCHOOL男用自慰杯----134",,3.0000,
1340,"927027----日本TH＊pepper橘色胡椒R形/后庭按摩棒 ( 双头刺激棒 )----1340",,3.0000,
1341,"927034----日本TH＊pepper紫胡椒K形/后庭按摩棒 ( 双头刺激棒 )----1341",,3.0000,
1342,"132919----日本finger sleeve 手指套环----1342",,3.0000,
1343,"312964----日本TH＊ Mini i 球棒后庭震动器 ( 4段变频等级 )淡粉红色----1343",,3.0000,
1344,"127588----日本TH＊ Mini i 球棒後庭震動器 ( 4段變頻等級 )淡藍色----1344",,3.0000,
1345,"scd209----日本JM。簡約風格 12 片裝----1345",,3.0000,
1346,"F0430104-4----盎然情愫 70D彩色天鵝絨連褲襪-墨綠----1346",,3.0000,
1347,"133152----日本TH＊Advantage Butt Plug 雙混球變頻後庭震動棒 (粉紅色)----1347",,3.0000,
1348,"626166----日本 Toys Heart An United 男女皆宜後庭震動器(防水+靜音)----1348",,3.0000,
1349,"722028----日本TH＊ANAL PANCH 後庭雙頭凸粒震動棒(紫色)----1349",,3.0000,
135,OC0008----FUSION蓝色自慰杯[OC0008]----135,,3.0000,
1350,"326189----日本TH＊ANAL PICK靜音防水后庭電動按摩棒(粉色)----1350",,3.0000,
1351,"722035----日本TH＊ANAL PANCH 後庭雙頭凸粒震動棒(藍色)----1351",,3.0000,
1352,"226083----日本TH＊ANAL PICK靜音防水后庭電動按摩棒(黑色)----1352",,3.0000,
1353,"722042----日本TH＊肛門 kiss（ANAL KISS)粉紅震動剌激器----1353",,3.0000,
1354,"kmpayaka----日本KMP舌技之鬼 友田彩也香 口交自慰器----1354",,3.0000,
1355,"NTCleaner----德國原裝進口Nomi Tang情趣用品專業消毒液情趣玩具消毒噴霧劑----1355",,3.0000,
1356,"621017----日本TH＊ANAL CHAMPION四段變速觸控肛門王(粉紅)----1356",,3.0000,
1357,"626180----日本＊ANAL ACE鍍銀葫蘆型A級後庭長跳蛋(紫)----1357",,3.0000,
1358,335037----日本TH＊ANAL立塔式螺紋型超靜音震動棒(粉)----1358,,3.0000,
1359,335044----日本TH＊ANAL立塔式螺紋型超靜音震動棒(紫)----1359,,3.0000,
136,OC0009----FUSION粉红自慰杯[OC0009]----136,,3.0000,
1360,"vb0792----日本Precious 大龜頭多頻震動+360度旋轉 女用自慰棒(粉色)----1360",,3.0000,
1361,"335013----日本TH＊ Anal Director 後庭指揮家 ( 5段震動 )粉紅色----1361",,3.0000,
1362,"431012----日本 吹潮G點魔法指 ★100%模擬手指曲線★電擊三叉棒★粉色----1362",,3.0000,
1363,"431029----日本 吹潮G點魔法指 ★100%模擬手指曲線★電擊三叉棒★黑色----1363",,3.0000,
1364,"431036----日本 吹潮G點魔法指 ★100%模擬手指曲線★電擊三叉棒★白色----1364",,3.0000,
1365,"dm0166----日本Fairy． 第七代AV女優按摩棒----1365",,3.0000,
1366,128240----日本軟韌質4段速防水錐型塞-S純黑後庭震動器(細碼)----1366,,3.0000,
1367,"222245----日本ToysHeart MARS 新世代肛門震動棒----1367",,3.0000,
1368,"235023----日本Plug-Vibe Put-Sus 心有靈犀珍珠後庭鏢----1368",,3.0000,
1369,"115486----日本THSlim Line  後庭插頭----1369",,3.0000,
137,OC0004----科学三号自慰杯[OC0004]----137,,3.0000,
1370,"222252----日本Toysheart DIANA 新世代肛門震動棒----1370",,3.0000,
1371,"225079----日本TH ＊ CASSIOPEIA 雙頭軟膠震動火箭筒----1371",,3.0000,
1372,"117015----日本TH ＊ 仿口交吸吮器 ( 針對龜頭吸吮設計 )----1372",,3.0000,
1373,"226090----日本Toys Heart P点手指震動套＊性愛快感增強----1373",,3.0000,
1374,426056----日本Toysheart＊Sophia雙球震蛋----1374,,3.0000,
1375,226137----日本TH＊係長　宮川　治仿真震動陽具----1375,,3.0000,
1376,"526114----日本TH＊太平洋震動組合 (可愛鯨魚震動器+ G點震棒+球形震蛋)----1376",,3.0000,
1377,FYA1001----露西亞—紫色媚惑後庭震動棒----1377,,3.0000,
1378,"526121----日本TH＊大西洋震動組合 (粉色鯊魚震動器+ 凸感震蛋+高潮震蛋)----1378",,3.0000,
1379,"526039----日本Vibemore mini 迷你陰蒂刺激震動器----1379",,3.0000,
138,OC0003----科学二号自慰杯[OC0003]----138,,3.0000,
1380,"09-KU-041----日本Wins＊扭摇摆舞 决定版仿真男性自慰器(紫色)----1380",,3.0000,
1381,ins16----INS最終幻想男用自慰器無毒無味仿真陰臀倒模便攜式口交用品----1381,,3.0000,
1382,"09-OH-005----日本 Wins-Optima Power 創新概念逆加壓式泵鍛煉自慰器----1382",,3.0000,
1383,10-KU-57----日本原装进口-wins-E罩杯超柔软美乳乳交自慰器----1383,,3.0000,
1384,"06-AH-350----日本Wins MOMO 蜜糖美乳 极品咪咪 乳交自慰器----1384",,3.0000,
1385,05-KE-263----情愛體位充氣墊----1385,,3.0000,
1386,"mf6012----魔法手指雙控雙跳蛋 (紫羅蘭色)----1386",,3.0000,
1387,"mf6013----魔法手指雙控雙跳蛋 (透明藍)----1387",,3.0000,
1388,"mf6014----魔法手指雙控雙跳蛋 (粉紅)----1388",,3.0000,
1389,"mf5012----Magic Finger 愛心迷你防水跳蛋 (粉色)----1389",,3.0000,
139,OC0002----科学一号自慰杯[OC0002]----139,,3.0000,
1390,"mf5013----Magic Finger 愛心迷你防水跳蛋 (黑色)----1390",,3.0000,
1391,"mf5014----Magic Finger 愛心迷你防水跳蛋 (白色)----1391",,3.0000,
1392,"TOY-9902119----日本原裝進口．GT ROTOR伸縮線卷防水跳蛋(黑) -從此跟糾纏不清的電線說掰掰----1392",,3.0000,
1393,"TOY-4901001----日本ＴＦＯ 【龙卷风】男性自慰飞机杯 可清洗重复使用----1393",,3.0000,
1394,"TOY-4901002----日本 T H-~熱姫~熱感型-強化版-加溫熱感型自慰杯 真實女體體溫----1394",,3.0000,
1395,"TOY-4901003----日本A-one 五星級雙通罐 自慰杯(女體陰部+後庭二合一設計)----1395",,3.0000,
1396,"TOY-2101015----日本 AV女优名器- 青山菜菜 仿真自慰器----1396",,3.0000,
1397,"TOY-2101016----日本 AV女優名器- 桐原 エリカ 模擬自慰器----1397",,3.0000,
1398,TOY-3509005----日本女性胸部增大硅胶贴-乳房增大----1398,,3.0000,
1399,"TOY-3802026----日本MODE＊ROTOR 四段變頻高級矽膠R跳蛋(粉紅色)----1399",,3.0000,
14,ECS000616----16频按摩棒（黑）----14,,3.0000,
140,OC0048----ASIS自慰杯-银色----140,,3.0000,
1400,"TOY-3802022----日本A-one硅胶时尚 四频跳蛋/超静音/舒爽超软 (白色)----1400",,3.0000,
1401,"TOY-2102009----日本 变频短跳蛋 防水超静音 棒式遥控操作[粉色]----1401",,3.0000,
1402,"TOY-2102010----日本 变频短跳蛋 防水超静音 棒式遥控操作[紫色]----1402",,3.0000,
1403,"TOY-2102011----日本 变频短跳蛋 防水超静音 棒式遥控操作[白色]----1403",,3.0000,
1404,"TOY-2102012----日本 变频短跳蛋 防水超静音 棒式遥控操作[黑色]----1404",,3.0000,
1405,"TOY-9902120----日本原装进口．GT ROTOR伸缩线卷防水跳蛋(白) -从此跟纠缠不清的电线说掰掰----1405",,3.0000,
1406,"TOY-3802004----日本 变频高级震蛋-五种不同震动模式 带妳进入高潮快感(粉紅)----1406",,3.0000,
1407,"TOY-3802005----日本 变频高级震蛋-五种不同震动模式 带妳进入高潮快感(粉蓝)----1407",,3.0000,
1408,"TOY-0205137----日本Early Squirt 早潮 女性高潮增强----1408",,3.0000,
1409,"TOY-0205109----日本 催情潮吹贝 - 提升女性潮吹高潮-使潮吹更容易----1409",,3.0000,
141,OC0047----ASIS自慰杯-金色----141,,3.0000,
1410,"TOY-0205108----日本進口 猛男必備 Shock Rod 激震棒 十分有效之男性用刺激延時膏----1410",,3.0000,
1411,"TOY-9909058----日本 a-one天使乳房 触摸真人一模一样的柔软----1411",,3.0000,
1412,"TOY-0209550----日本A-One 充氣娃娃專用乳頭膠貼 吹氣公仔乳貼----1412",,3.0000,
1413,"TOY-0209056----日本BestBust 女性仿真乳房,女士丰胸之选[单个装]----1413",,3.0000,
1414,"TOY-9904043----日本Love Body AKI 1比1全透明3D充氣女體----1414",,3.0000,
1415,"TOY-9904033----日本a-one LOVE BODY Nana1:1透明曲線美女 3D充氣女體(後插式)----1415",,3.0000,
1416,"TOY-9904035----日本 Love Body Risa 3D充氣女體1:1透明曲線美女第三代----1416",,3.0000,
1417,"cd0153----日本中西 蜜桃口味 安全套12 片裝----1417",,3.0000,
1418,"cd0154----日本中西 甜橙口味 安全套12 片裝----1418",,3.0000,
1419,"cd0224----日本 相模 Playboy 弱酸。凸點 安全套12 片裝----1419",,3.0000,
142,OC0046----ASIS自慰杯-红色----142,,3.0000,
1420,"dm0035----日本NPG．AV女優按摩棒 - 無線口袋型 (粉紅)----1420",,3.0000,
1421,mu07----Mushroom蘑菇全球首款處女膜飛機杯（緊致款）----1421,,3.0000,
1422,"dm0038----日本NPG．AV女優按摩棒 - 無線口袋型 (黑色)----1422",,3.0000,
1423,"cd0136----日本中西 安全套小包套裝----1423",,3.0000,
1424,"scd181----日本中西。雜果味安全套小包 3 片裝----1424",,3.0000,
1425,"scd744----日本JM。Usu-Pita 高級 1500 12 片裝----1425",,3.0000,
1426,"scd1629----日本JEX。魅力蝴蝶 士多啤梨 6 片裝----1426",,3.0000,
1427,"scd1628----日本JEX。魅力蝴蝶 朱古力 6 片裝----1427",,3.0000,
1428,"cd01362----日本中西 蜜桃味安全套小包 3 片裝----1428",,3.0000,
1429,"cd01363----日本中西甜橙味安全套小包 3 片裝----1429",,3.0000,
143,OC0014----即射式自慰杯----143,,3.0000,
1430,"scd183----日本中西 蜜瓜味安全套小包 3 片裝----1430",,3.0000,
1431,"scd111----日本JM。簡約風格6 片裝----1431",,3.0000,
1432,"scd298----日本JM。Usu-Pita 卓越 2500 12 片裝----1432",,3.0000,
1433,"scd655----日本JM。Usu-Pita 奢華 2000 12 片裝----1433",,3.0000,
1434,"scd180----日本中西 朱古力味安全套小包 3 片裝----1434",,3.0000,
1435,"scd1606----日本Jex。 iX 0.02 12 片裝----1435",,3.0000,
1436,"scd1607----日本Jex。 iX 0.02 6 片裝----1436",,3.0000,
1437,"cd01366----日本中西 草莓味安全套小包 3 片裝----1437",,3.0000,
1438,"cd0032----日本冈本 Okamoto Dot De Cool 冈本凸凸清凉安全套10片装----1438",,3.0000,
1439,"cd0022----日本岡本 Goku Atsu 極厚安全套12片裝----1439",,3.0000,
144,OC0013----红发舞娘自慰杯----144,,3.0000,
1440,"cd0062----日本相模原创 0.02 安仕套12片装----1440",,3.0000,
1441,"scd417----岡本。Super Big Boy 58mm (日本版) 12 片裝----1441",,3.0000,
1442,"cd0095----日本不二-零Ｏ 0.03 黑魂安全套 16 片裝----1442",,3.0000,
1443,"cd0006----日本Jex 魅力蝴蝶 熱暖型 安全套12 片裝----1443",,3.0000,
1444,"cd0007----日本Jex 魅力蝴蝶 滋潤型 安全套 12 片裝----1444",,3.0000,
1445,"cd0159----日本不二 夜光发光安全套 12 片装 ★闪耀吧，光仔!----1445",,3.0000,
1446,cd0163----日本相模超值1000安全套12片裝----1446,,3.0000,
1447,"cd0195----日本Jex Usu X 2 動物1000安全套 網民投票之冠避孕套----1447",,3.0000,
1448,"cd0151----日本中西 蜜瓜口味 安全套12 片裝----1448",,3.0000,
1449,"cd0152----日本中西 草莓口味安全套 12 片裝----1449",,3.0000,
145,OC0012----腔压式自慰杯----145,,3.0000,
1450,"vb0510----日本NPG 肉棒 高功能電動棒 10種震動 可自由彎曲----1450",,3.0000,
1451,"sm0849----日本NPG＊虜X 不銹鋼 男網型貞操帯 年度暢銷新款----1451",,3.0000,
1452,"sm0850----日本NPG＊虜X 不銹鋼 男寸胴貞操帯----1452",,3.0000,
1453,"kk0176----日本NPG＊愛脈衝-三點攻擊 刺激奶頭和陰蒂三點脈衝挑逗----1453",,3.0000,
1454,"oh0862----日本原裝進口．NPG 名器の証明006 檳榔西施-顏如憶 仿真女體陰部倒模----1454",,3.0000,
1455,"lt0563----日本NPG＊並木優 - 鮮嫩欲滴美味愛液潤滑液（360ml）----1455",,3.0000,
1456,"oh0780----日本原裝NPG 處女名器 葵千尋 2.6kg 雙穴倒模 (世界首創模擬處女落紅自慰器)----1456",,3.0000,
1457,"oh0722----日本NPG ＊ 名器の誉 真人陰部絕品 私密處+肛門雙穴構造與真人無異----1457",,3.0000,
1458,"kk0010----日本NPG 舔吮大王超軟絕妙舌技 電動舌頭男用自慰器----1458",,3.0000,
1459,"DL0052----日本 NPG Horo Extender 穿戴仿陽具----1459",,3.0000,
146,"bgood----美國bswish-Bgood-deluxe愉快高級版 經典時尚震動器 女用自慰棒----146",,3.0000,
1460,"DL0051----日本 NPG Horoekusutenda 穿戴仿陽具 震動剌激調教----1460",,3.0000,
1461,"DL0042----日本 Erochikkupatona 穿戴仿陽具 皮膚色----1461",,3.0000,
1462,vb0809----日本NPG★武勇傳《翔》武士電動按摩棒★電動按摩棒----1462,,3.0000,
1463,"DL0097----日本 Lock Road 穿戴仿陽具 仿真實机膚----1463",,3.0000,
1464,"SP0080----日本NPG 即淫乱罪 外用助情 催情 女用高效性爱激变秘液----1464",,3.0000,
1465,HC2100261----SM紅色絨毛套裝五件組----1465,,3.0000,
1466,"OH0855----日本NPG- 日本名產 御満幸最中 女優自愛禮盒組----1466",,3.0000,
1467,"LT0575----日本NPG顏如憶-台灣火紅過肩摔檳榔西施 「書中妹」原液再現 潤滑劑 200ml----1467",,3.0000,
1468,"LT0581----日本 NPG AV女優明日花綺羅愛液 潤滑液360ml----1468",,3.0000,
1469,"LT0579----日本NPG＊OL淫臭潤滑液第二彈  (360ml)----1469",,3.0000,
147,OC0011----沙古娜快乐初体验曲线自慰杯----147,,3.0000,
1470,"560098----日本DNA - 貴男生活 - 星優乃 ~ 究極爆漿真實構造男用自慰器----1470",,3.0000,
1471,"560104----日本DNA - 大沢佑香 元氣家庭教師自慰器----1471",,3.0000,
1472,"hot6----日本HOT箱中欲优 初音みのり名器 倒模 男用自慰器----1472",,3.0000,
